TOTLGIVE,DWEL_VAL,AVE_INC,WESBROOK,PARENT,CHILD,SPOUSE,SEX,FACSTAFF,ATHLTCS,OTHERACT,PROV,MARITAL_D,MARITAL_G,MARITAL_M,MARITAL_S,MARITAL_U,MARITAL_W
0.04136721382303345,0.23960052486134834,0.08597620183999605,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.03182341390750897,0.3624775710529851,0.1898695983717626,Y,Y,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.0070707950049814765,0.1010472039378994,0.1455429195262312,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.2472053771901207,0.24920864809115495,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.04674849830242883,0.13290770308392025,0.15339334990097814,Y,N,N,N,M,N,N,N,BC,0,0,0,0,0,1
0.016633940460875258,0.5876318150415475,0.2270123928177614,Y,Y,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
7.22233507120771e-4,0.32059541058166535,0.19574233472128502,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
6.416270889153278e-4,0.2170774242453319,0.08739981237965141,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.004033545167000377,0.48410723195609207,0.18965564534268142,Y,Y,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.020828698464286522,0.6885710721756318,0.37300241931502115,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.03488323354258759,0.4201481509911915,0.27762874212076827,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.015231388784100545,0.11833428486441881,0.18102072052797025,Y,Y,Y,Y,F,N,N,N,ON,0,0,1,0,0,0
0.004510735162776601,0.08936196242491701,0.10583543171881087,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0024955747076405212,0.09481507513097545,0.05959689054931069,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0016637164717603473,0.32932710760137407,0.15998200600165677,N,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.08053870881415062,0.32932710760137407,0.15998200600165677,Y,N,N,N,M,N,N,N,BC,0,0,0,0,0,1
3.9980783429899823e-4,0.38996562494002956,0.1332104474909893,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.002334361871229635,0.2563502705866549,0.22580822128229183,Y,Y,N,N,M,N,N,N,BC,0,0,0,0,0,1
0.0014476912709697597,0.09096317334817403,0.14053422425569032,N,N,N,N,M,N,N,Y,BC,0,0,0,0,1,0
0.031842759447878274,0.3708860273657142,0.19954685845635634,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
2.3859499788811184e-4,0.19909468613867087,0.10080753553540374,N,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.04672915276205953,0.13783607438254428,0.09020588864567733,Y,Y,N,N,M,N,N,N,BC,0,0,0,0,0,1
0.0035434581443112827,0.21140062177358998,0.08388055935002167,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.012503667592028348,0.3363700368458424,0.16951937372108206,Y,N,N,N,F,Y,Y,N,BC,0,0,0,0,1,0
0.019729226919964274,0.3866990347156921,0.2923064685132459,Y,Y,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.0020925426166133053,0.1982035253027308,0.11205104151237362,N,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.010652944230031372,0.32932710760137407,0.15998200600165677,Y,N,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
0.009185907418692307,0.1772264627991326,0.13511956682740572,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.06972132749098015,0.36366678500834787,0.14034221512702774,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.018761949901498955,0.04584800610259264,0.10770340624194247,Y,N,N,N,F,N,N,N,MB,0,0,0,0,0,1
0.007041776694427517,0.2993100999827285,0.1573542239265318,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.0734775865793538,1,0.3714224584848834,Y,Y,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.02529751828959629,0.14284720489742656,0.1455429195262312,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.010943127335570967,0.38607654148035847,0.2674275714136809,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.00676771487252901,0.49311059509873534,0.21001409895601894,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.03655017427107616,0.20336038400276343,0.11162587844176364,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.008483019451940842,0.46065938705405973,0.15234278566843865,Y,N,Y,N,M,N,N,N,BC,0,0,0,0,0,1
0.008702268909459647,0.49899129708879464,0.24458945705304388,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.053197011758864286,0.21270198046402733,0.04257390979959733,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
2.3859499788811184e-4,0.20936222629488188,0.148288650066106,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.006374355551686447,0.6181669673185054,0.348589830099351,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
9.35034451183141e-5,0.2563502705866549,0.22580822128229183,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.011297795575674917,0.33285336985933334,0.15701957944514847,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.012922820966696653,0.3197438302404575,0.17787451380545635,Y,Y,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
0.0038336412498508783,0.39427090329885434,0.2005672498258203,N,Y,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.006035808595223586,0.33285336985933334,0.15701957944514847,Y,Y,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
0.004623584148264221,0.49311059509873534,0.21001409895601894,Y,N,N,Y,F,Y,N,N,BC,0,0,1,0,0,0
0.00676771487252901,0.09592752691473642,0.07006687403652562,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.258111002897772,0.09817152449762183,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.544760744029482e-4,0.6181669673185054,0.348589830099351,N,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.012813196237937249,0,0.25909986120482986,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.006887012371473066,0.16071899767794431,0.10122721263090909,Y,N,N,N,M,Y,N,N,BC,0,0,1,0,0,0
0.0066065020361181235,0.28378734959412,0.15333026118727472,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.06898942121367471,0.4364373236868871,0.27924161880153386,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0015444189728162916,0.09314669730756683,0.10089805412463038,N,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
0.008863481745870533,1,0.3714224584848834,Y,Y,N,N,M,N,N,N,BC,0,0,0,0,1,0
9.640527617371006e-4,0.20852144063405553,0.17807749488432822,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.00676771487252901,0.16953825154963634,0.04729184838959201,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.04416909291985465,0.21874640177320617,0.13233817744935072,Y,Y,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.0032855176060538646,0.3137299938590263,0.13285385910918737,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.019632499218117744,0.21982107217563185,0.14133243363341616,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
1.5798857968266864e-4,0.15510336506169758,0.09355233345951076,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.003446730442464751,0.5013223483467347,0.32100634727319605,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.003301638889694953,0.3775643362950738,0.19485360675433255,Y,Y,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.005091101373855792,0.4197145646625343,0.173831350153333,Y,Y,N,Y,F,Y,N,N,BC,0,0,0,0,1,0
0.06543306604245057,0.36366678500834787,0.14034221512702774,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.01824606882498412,0.38607654148035847,0.2674275714136809,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.020906080625763747,0.3363700368458424,0.16951937372108206,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.008986003501542807,0.1734639169817114,0.1533275181997224,Y,N,Y,Y,F,Y,N,N,BC,0,0,1,0,0,0
0.06321477741343677,0.4197145646625343,0.173831350153333,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.009911365182541295,0.3866990347156921,0.2923064685132459,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.010717429364595727,0.6918466579669539,0.4011290136765359,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0032855176060538646,0.3012939223550634,0.11640690574546173,Y,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.07150434146168455,0.3480300907712679,0.14197977869576428,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
1.2574601240049137e-4,0.611925842944597,0.2753849783029685,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.002898606798667737,0.19901012780901572,0.11046559470713121,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.016908002282773765,0.3734383695714752,0.13028642276021352,Y,Y,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.034818748408023244,0.3866990347156921,0.2923064685132459,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.01941002550387072,0.5013223483467347,0.32100634727319605,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.02288899851361765,0.6181669673185054,0.348589830099351,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.009701788495207142,0.0673072309965649,0.061363374533006367,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.004678396512643923,0.5876318150415475,0.2270123928177614,N,Y,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.001834602078355887,0.2134516110460765,0.06085317884827439,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.017814018423402946,0.16071899767794431,0.10122721263090909,Y,Y,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.12348334740639813,0.12035955080835843,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.050959377589481186,0.1941813074516878,0.058008700756515964,Y,N,N,N,M,Y,N,N,BC,0,0,1,0,0,0
0.007925223037959174,0.41735172906791534,0.2539759604570914,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.04453343393014325,0.3866990347156921,0.2923064685132459,Y,Y,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.005397405763036476,0.13062522788769695,0.17434977480072195,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.046377708778683795,0.49899129708879464,0.24458945705304388,Y,N,Y,N,F,N,N,N,BC,0,0,0,0,0,1
0.031916917352627285,0.6444700051814466,0.4539424960089531,Y,Y,N,Y,M,N,N,N,BC,0,0,1,0,0,0
1.4186729604158e-4,0.3073419418910361,0.1230751084851577,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.025900454297773007,0.6444700051814466,0.4539424960089531,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.014054535078301074,0.5749528632290007,0.19930547555175196,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.015505450605999052,0.48953095914333417,0.20717236385181284,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0035434581443112827,0.5072726160548082,0.45481202306303936,Y,N,N,N,F,Y,N,N,BC,0,0,0,0,1,0
0.045136369938319966,0.15790698343856147,0.1096344694787775,Y,Y,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.004671947999187487,0.12044404517453798,0.0954477378581656,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.015686008982779245,0.3439257134084323,0.18370336235414164,Y,Y,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.010717429364595727,0.2187685908384348,0.1779046866685319,N,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.03472202070617671,1,0.3714224584848834,Y,Y,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.0035434581443112827,0.27307842695119844,0.1438614681566575,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.04287939022856756,0.10986106046940068,0.09572752258850249,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.0047106390799261004,0.38607654148035847,0.2674275714136809,Y,N,N,Y,M,Y,N,N,BC,0,0,0,0,1,0
0.004510735162776601,0.9554863363334549,0.1921901658410274,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.0033338814569771305,0.16455110921337965,0.07946160640323015,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.005623103734011717,0.4201481509911915,0.27762874212076827,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.033367832880325264,0.4263988706365503,0.2762133605437698,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.004168963949585522,0.36966862730046635,0.14145586807327068,N,Y,N,Y,F,Y,N,N,BC,0,0,1,0,0,0
0.040886799570529,0.3775643362950738,0.19485360675433255,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.006445289199707238,0.17161442840967972,0.15256496766017677,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.009063385663020033,0.30713924178165003,0.23408107174009643,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.005510254748524097,0.26023635552399776,0.08972860881157321,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.07009534127145339,0.09167922048014739,0.07432673370528245,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.00630019764693744,0.49899129708879464,0.24458945705304388,Y,N,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.0011897507327123416,0.08131752672283099,0.07285374938968527,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.353226997346437e-4,0.3198763649273638,0.1700734572066512,N,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.0058488017049869575,0.6181669673185054,0.348589830099351,Y,N,N,N,F,Y,N,N,BC,0,0,1,0,0,0
0.053197011758864286,0.3866990347156921,0.2923064685132459,Y,N,N,N,F,N,N,N,BC,0,0,1,0,0,0
0.04478170169821602,0.34487744439540197,0.2372958531514184,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.009669545927924966,0.49311059509873534,0.21001409895601894,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.045765100000322426,0.4201481509911915,0.27762874212076827,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.00878287532766509,0.23459838991345064,0.10129853030726947,Y,Y,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.006445289199707238,0.6444700051814466,0.4539424960089531,Y,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.018397608891210355,0.611925842944597,0.2753849783029685,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.03832351547159591,0.19757623443167208,0.19325718799888086,Y,Y,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.017965558489629177,0.6444700051814466,0.4539424960089531,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
5.126568197866187e-4,0.25984234969007275,0.10535815188470675,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.06931829539995292,0.1596329328906715,0.11479677205224843,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.02288899851361765,0.101626518451707,0.06483599677424663,Y,Y,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0020441787656900394,0.6444700051814466,0.4539424960089531,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.002737393962256851,0.44060287090521794,0.13191575736629307,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0394681266101132,0.2805831286342091,0.11641513470811869,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.004230224827421658,0.3065887130821931,0.44304734945112817,N,N,N,Y,M,N,N,N,ON,0,0,1,0,0,0
0.00879899661130618,0.4526497342109808,0.10008064383403828,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.00827344276460669,0.21996740006524784,0.08584453843748457,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.003943265978610281,0.26613504864802623,0.089361048479562,Y,N,N,Y,M,Y,N,N,BC,0,0,1,0,0,0
0.017730187748469284,0.20937122186186646,0.41343131284870227,Y,N,N,N,M,N,N,N,AB,0,0,0,0,1,0
0.016440485057182194,0.19757623443167208,0.19325718799888086,Y,N,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.00854105607304876,0.3363700368458424,0.16951937372108206,Y,N,N,N,F,Y,N,N,BC,0,0,0,0,1,0
0.03546359975366679,1,0.3714224584848834,Y,N,Y,N,M,N,N,N,BC,0,0,0,0,1,0
0.02439150214896711,0.11496874340325088,0.07622762407904193,Y,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
0.00488152468652164,0.2090269914985895,0.1831712227689911,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.011604099964855601,0.18392516168032394,0.0798099658223751,Y,N,N,N,F,N,N,N,BC,0,0,0,0,0,1
0.06954721762765638,0.3009107112015199,0.15313825205861215,Y,Y,N,Y,F,Y,N,N,BC,0,0,1,0,0,0
0.017730187748469284,0.23990577443435876,0.35265768063944525,Y,N,N,N,M,N,N,N,QC,0,0,0,0,1,0
0.002060300049331128,0.17070227791744227,0.15714027089745067,N,N,N,N,M,Y,N,N,BC,0,0,0,0,1,0
2.9018310553959548e-5,0.28378734959412,0.15333026118727472,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
9.35034451183141e-5,0.3624775710529851,0.1898695983717626,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
4.1592911794008684e-4,0.07601673895104492,0.030482820668959805,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.003301638889694953,0.13969155999923238,0.09481685072113143,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
8.028399253262142e-4,0.1754897186666411,0.042974385982236414,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
2.3859499788811184e-4,0.2143265798614443,0.13074998765655602,N,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
1.5798857968266864e-4,0.11547549367671611,0.09931809329449263,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.03507991320300888,0.3954151394192942,0.2866284842799383,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
9.962953290192779e-4,0.10194376211403021,0.053811929801462564,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.708375651702891e-4,0.13098984820280565,0.08470894159082307,N,N,Y,N,M,N,N,Y,BC,0,0,0,0,1,0
0.003478973009746928,0.1455008971578806,0.15706621023353795,N,N,N,Y,M,N,Y,N,BC,0,0,1,0,0,0
0.007331959799967112,0.10975071484772304,0.11515610342160268,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.003704670980722169,0.34358028363622406,0.33161348013802716,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
6.255058052742392e-4,0.16867227830125314,0.07887460706703313,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.0032855176060538646,0.22680702949586443,0.17351864957236823,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.0051555865084201465,0.3954151394192942,0.2866284842799383,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.21990203227849317,0.10216257138625105,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.10763495749294748,0.17867820915828683,N,N,N,N,F,N,N,N,NF,0,0,1,0,0,0
9.35034451183141e-5,0.24726654704561593,0.19988150293773968,N,N,N,N,M,N,N,Y,BC,0,0,0,0,1,0
4.6429296886335277e-4,0.2103991153159723,0.1600341227651509,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
4.965355361455301e-4,0.23558010612370223,0.13149059429568308,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.010523973960902664,0.3197438302404575,0.17787451380545635,Y,N,N,N,F,N,Y,N,BC,0,0,0,0,1,0
5.932632379920618e-4,0.29860124930434284,0.19635127795790064,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
8.028399253262142e-4,0.1928685543764033,0.12836633147358778,N,N,N,Y,M,N,Y,N,BC,0,0,0,0,1,0
7.705973580440369e-4,0.24276156709973326,0.14138729338446263,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.058163537008961985,0.06660248075794233,N,N,N,Y,M,N,N,N,ON,0,0,0,0,1,0
1.5798857968266864e-4,0.10250268667600607,0.18803453969925885,N,N,N,N,F,N,N,N,AB,0,0,0,0,1,0
0.04610364695678529,0.12430974016004913,0.07620568017862335,Y,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
2.3859499788811184e-4,0.0950963365253603,0.06493748731368257,N,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
0.006122863526885465,0.09136917327141185,0.21439739306463027,N,N,N,Y,F,N,N,N,SK,0,0,0,0,1,0
5.287781034277073e-4,0.24231358786390067,0.12779304707515238,N,N,N,Y,M,N,N,N,BC,0,0,1,0,0,0
0.004833160835598374,0.4364373236868871,0.27924161880153386,Y,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
9.640527617371006e-4,0.40567308430405496,0.20756186808424262,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
8.028399253262142e-4,0.5402017885585984,0.28185019996379257,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
4.320504015811755e-4,0.5001061476904182,0.2890999160645809,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0017701169437915325,0.2569763620487824,0.1895651267534548,N,N,N,N,F,N,N,Y,ON,0,0,1,0,0,0
2.3859499788811184e-4,0.06637708937035829,0.07876214457738791,N,N,N,N,M,N,N,N,NB,0,0,0,0,1,0
0.0012864784345588732,0.08016129651307835,0.12482787753109176,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.9980783429899823e-4,0.13795121763994703,0.10928885304718487,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.001125265598147987,0.11271385461244698,0.16265367587761886,N,N,N,N,F,N,N,N,ON,0,0,1,0,0,0
1.5798857968266864e-4,0.12279428697537853,0.17060833977935408,N,N,N,N,F,N,N,Y,ON,0,0,0,0,1,0
4.804142525044414e-4,0.23562808248095338,0.23424290800568348,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
4.804142525044414e-4,0.26916595501736745,0.08838180192338287,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.005478012181241919,0.4053048657621524,0.2791675581376212,Y,N,N,N,M,N,N,N,ON,0,0,0,0,1,0
1.5798857968266864e-4,0.34487744439540197,0.2372958531514184,N,N,N,N,F,N,N,N,BC,0,0,1,0,0,0
5.44899387068796e-4,0.6885710721756318,0.37300241931502115,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
2.9018310553959548e-5,0.6444700051814466,0.4539424960089531,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.005884268528997353,0.27061963864207716,0.17224041737298595,Y,N,N,N,F,N,Y,N,BC,0,0,1,0,0,0
0.001267132894189567,0.23185893991441017,0.18315750783122947,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.0308013245246637e-4,0.09629814427450152,0.10691068283932127,N,N,N,N,F,N,N,N,QC,0,0,0,0,1,0
0.0026084236931281416,0.033715984762708935,0.11497506624314939,N,N,N,N,M,N,N,N,NF,0,0,0,0,1,0
7.738216147722546e-5,0.11205897733596884,0.07199519428580833,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.057379723272371376,0.09924403263057992,N,N,N,N,F,N,N,N,MB,0,0,0,0,1,0
0.0010446591799425438,0.16171870502216507,0.13652397645419484,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.1920141609355503e-4,0.3009107112015199,0.15313825205861215,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.22087055499050068,0.08098945046987377,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
3.9980783429899823e-4,0.19987550135293328,0.13582177164080028,N,N,N,Y,F,N,N,N,BC,0,0,0,0,1,0
0.0038658838171330553,0.2321078172676505,0.16805736135569416,Y,N,Y,Y,M,N,Y,N,BC,0,0,1,0,0,0
1.5798857968266864e-4,0.09643367748373602,0.1064498609305311,N,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
7.738216147722546e-5,0.09558509566485636,0.1579988260013276,N,N,N,N,M,N,Y,N,BC,0,0,0,0,1,0
9.640527617371006e-4,0.25095532921376346,0.12668488010401407,N,N,N,N,F,N,N,N,BC,0,0,1,0,0,0
0.0033822453079003965,0.05503907674298106,0.1770516175397596,Y,N,N,Y,F,N,N,N,AB,0,0,1,0,0,0
0.003869108073861273,0.2261845362605308,0.10981002068212614,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.013312956030810997,0.22779054481951294,0.17032032608636022,Y,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
0.016569455326310902,0.11754207526530926,0.11932270151358053,Y,Y,N,Y,M,N,N,N,ON,0,0,0,0,1,0
0.0020925426166133053,0.21302222264867873,0.07769237943198214,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.004510735162776601,0.258111002897772,0.09817152449762183,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
0.003801398682568701,0.21494247634765587,0.21067515895612865,Y,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
1.5798857968266864e-4,0.06526943522232244,0.09380468831432442,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
9.156889108138346e-4,0.07527070659578959,0.15591689844911483,N,N,N,N,M,N,N,N,AB,0,0,0,0,1,0
5.610206707098846e-4,0.10893151854765971,0.2398578035252876,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
0.07565395987090076,0.1982035253027308,0.11205104151237362,Y,N,N,N,M,N,N,N,BC,0,0,0,0,1,0
4.320504015811755e-4,0.24980389663973593,0.07532518117432783,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.0017701169437915325,0.41325094993187356,0.09796305744364532,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
6.416270889153278e-4,0.22627689074823926,0.17304411272581646,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
9.640527617371006e-4,0.19441699130668408,0.1574227986153399,N,N,N,Y,M,N,N,N,BC,0,0,0,0,1,0
6.126087783613682e-5,0.33285336985933334,0.15701957944514847,N,N,N,Y,F,N,N,N,BC,0,0,1,0,0,0
0.0013993274200464938,0.6703724404613407,0.2808106076814623,N,N,N,N,F,N,N,N,BC,0,0,0,0,1,0
3.8368655065790957e-4,0.29797515784221534,0.2340508988770209,N,N,N,N,M,N,N,N,BC,0,0,0,1,0,0
0.0021731490348187482,0.21169627607515015,0.08297811644530757,N,N,Y,N,F,N,N,N,BC,0,0,0,1,0,0
5.610206707098846e-4,0.3137299938590263,0.13285385910918737,N,N,N,N,F,N,Y,N,BC,0,0,0,1,0,0
0.037494881492443954,0.20749414688441536,0.1290027045857266,Y,N,N,N,M,N,N,N,BC,0,0,0,1,0,0
0.0010930230308658097,0,0.027783720917474476,N,N,N,N,M,N,N,N,BC,0,0,0,1,0,0
0.009830758764335852,0.37209563127290873,0.18938134658744918,Y,N,N,N,M,N,N,N,BC,0,0,1,0,0,0
